Action,"Action Qty","Alt Qty","Item Code","Item Desc","Procurement Type",WareHouse,"On Hand Qty","Re-Order Point","Maximum Qty","On SO (5 Days)","Total On Hand","Alter Id",Title,"Product Line Desc","Item Type"
transfer,25448,"25448.0 EA",SH050ZP,"Snap Hook 50mm ZP","Buy to Stock",003,7587,N/A,33035,,114141,b6f5c963-186e-5442-9a34-d01be85e7191,"SH050ZP transfer 25448 to 003",Hardware,N/A
transfer,0,0,SH050ZP,"Snap Hook 50mm ZP","Buy to Stock",430,65954,N/A,40000,40550,114141,50e3caaa-e9c6-558c-802b-697f7ea22e0e,"SH050ZP transfer 0 to 430",Hardware,N/A
transfer,0,0,SH050ZP,"Snap Hook 50mm ZP","Buy to Stock",000,40100,N/A,0,200,114141,79de95b6-ff42-562e-b2ac-f970aaa51f09,"SH050ZP transfer 0 to 000",Hardware,N/A
transfer,0,0,SH050ZP,"Snap Hook 50mm ZP","Buy to Stock",181,500,N/A,0,,114141,54d1c779-5dd9-5bb5-826f-ef3a91b55195,"SH050ZP transfer 0 to 181",Hardware,N/A
0,0,0,SH060ZP,"Snap Hook 60mm ZP","Buy to Stock",003,3124,N/A,0,,26093,7ec37989-bd9f-5278-905b-543764e184ce,N/A,Hardware,N/A
0,0,0,SH060ZP,"Snap Hook 60mm ZP","Buy to Stock",000,1649,N/A,1582,260,26093,409103b3-2a03-55b6-9591-fdda92da3ed7,N/A,Hardware,N/A
0,0,0,SH060ZP,"Snap Hook 60mm ZP","Buy to Stock",430,21320,N/A,2000,40,26093,861e3b95-61a4-5fd1-b630-1e3cbe842582,N/A,Hardware,N/A
transfer,0,0,SH080BK,"Snap Hook 80mm Powder Coated B","Buy to Stock",000,506,N/A,200,268,1306,2d238d64-d0ed-52d4-828b-844d37782d9a,"SH080BK transfer 0 to 000",Hardware,N/A
transfer,171,"171.0 EA",SH080BK,"Snap Hook 80mm Powder Coated B","Buy to Stock",181,,N/A,171,,1306,de2f7359-497e-54a6-aa6f-250753562ca2,"SH080BK transfer 171 to 181",Hardware,N/A
transfer,0,0,SH080BK,"Snap Hook 80mm Powder Coated B","Buy to Stock",430,800,N/A,200,,1306,2e17d549-4d08-5d56-8159-6e3ac718ebe0,"SH080BK transfer 0 to 430",Hardware,N/A
transfer,1200,"1200.0 EA",SH080ZP,"Snap Hook 80mm ZP","Buy to Stock",000,400,N/A,1600,,14031,2909e9ca-b7d6-5930-917c-f2a3cd10d516,"SH080ZP transfer 1200 to 000",Hardware,N/A
transfer,1140,"1140.0 EA",SH080ZP,"Snap Hook 80mm ZP","Buy to Stock",181,920,N/A,2060,736,14031,22c490e0-f2ac-5ff1-be67-4ad2ea16d477,"SH080ZP transfer 1140 to 181",Hardware,N/A
transfer,0,0,SH080ZP,"Snap Hook 80mm ZP","Buy to Stock",003,2400,N/A,0,,14031,c7523918-4bcc-5434-9b59-0e0c8637277f,"SH080ZP transfer 0 to 003",Hardware,N/A
transfer,0,0,SH080ZP,"Snap Hook 80mm ZP","Buy to Stock",430,10311,N/A,3200,1290,14031,f3bf6e4c-b0d9-51cb-9b62-18698f6a9f58,"SH080ZP transfer 0 to 430",Hardware,N/A
transfer,7248,"7248.0 EA",SH120ZP,"Snap Hook 120mm ZP","Buy to Stock",181,3817,N/A,11065,265,16816,1728cc4c-8309-5dd1-8ad5-49eb53cc1468,"SH120ZP transfer 7248 to 181",Hardware,N/A
transfer,0,0,SH120ZP,"Snap Hook 120mm ZP","Buy to Stock",430,2687,N/A,1200,,16816,41b8919a-0891-5d0d-ab3d-fdd829f818ee,"SH120ZP transfer 0 to 430",Hardware,N/A
transfer,0,0,SH120ZP,"Snap Hook 120mm ZP","Buy to Stock",003,9600,N/A,0,,16816,21ad3570-87ef-5229-9d70-bcef0958bd3b,"SH120ZP transfer 0 to 003",Hardware,N/A
transfer,1688,"1688.0 EA",SH120ZP,"Snap Hook 120mm ZP","Buy to Stock",000,712,N/A,2400,,16816,e19af3ca-e207-5c59-b4b9-4ffd4be5c05b,"SH120ZP transfer 1688 to 000",Hardware,N/A
0,0,0,SH384SS,"Snap Hook Size 3/8"", OAL of 4""","Buy to Stock",000,124,N/A,0,,124,2b3431cd-9d4a-5c4d-94f6-ce74c4de1c44,N/A,Hardware,N/A
transfer,0,0,SHK15NSSS,"15/32in Shackle No Snag SS","Buy to Stock",003,120,N/A,0,,277,8aecd747-bc7a-5788-8ca4-ac83003e5193,"SHK15NSSS transfer 0 to 003",Netform,N/A
transfer,120,"120.0 EA",SHK15NSSS,"15/32in Shackle No Snag SS","Buy to Stock",000,157,N/A,320,13,277,e02c70d8-1cc2-505a-b01b-325336ec00dc,"SHK15NSSS transfer 120 to 000",Netform,N/A
0,0,0,SHK38NSSS,"3/8in Shackle No Snag SS","Buy to Stock",000,110,N/A,133,4,110,b78bde61-9acb-5895-8c2b-4c2fd57bc63b,N/A,Netform,N/A
transfer,0,0,SHKM102ESS,"2 Eyelet Shackle inc. M10 cros","Buy to Stock",000,62,N/A,0,,62,d1838eea-c3ed-596a-a269-e5955bcb5e37,"SHKM102ESS transfer 0 to 000",Netform,N/A
transfer,36,"36.0 EA",SHKM102ESS,"2 Eyelet Shackle inc. M10 cros","Buy to Stock",181,,N/A,36,,62,7a2bc666-9dad-55d0-b19b-5086108afc4b,"SHKM102ESS transfer 36 to 181",Netform,N/A
transfer,0,0,SHKM103ESS,"3 Eyelet Shackle inc. M10 cros","Buy to Stock",003,20,N/A,0,,20,e32de547-865c-5dc2-b219-b9e2af02ffda,"SHKM103ESS transfer 0 to 003",Netform,N/A
transfer,10,"10.0 EA",SHKM103ESS,"3 Eyelet Shackle inc. M10 cros","Buy to Stock",181,,N/A,10,,20,b96b7a5f-cf56-584c-b44b-6ca8e3e50d24,"SHKM103ESS transfer 10 to 181",Netform,N/A
0,0,0,SP1059309,"Net, Cargo-8ft, White (Rope Wa","Make to Order",003,2,N/A,0,,2,07d7f4ad-29f8-5fda-a001-47f2bf87dd5a,N/A,Rope,N/A
0,0,0,SP2221320,"Rope, Steel Core - 16mm dia, S","Make to Order",003,250,N/A,0,,350,2eea0d76-90ce-54b8-bb1a-db250cf64bc2,N/A,Netform,N/A
0,0,0,SP2221320,"Rope, Steel Core - 16mm dia, S","Make to Order",000,100,N/A,0,138,350,5520a2d1-c02b-5369-add2-8544b795c4ab,N/A,Netform,N/A
0,0,0,SP2221420,"Rope, Steel Core - 16mm dia, X","Make to Order",000,102,N/A,0,280,132,a6d37453-4d9e-5a8f-bf01-b72a817e1338,N/A,Netform,N/A
0,0,0,SP2221420,"Rope, Steel Core - 16mm dia, X","Make to Order",003,30,N/A,0,,132,0c468dab-996d-5611-a3ac-2381338624af,N/A,Netform,N/A
0,0,0,SP2229220,"Rope, Cooling Tower, 1M grid","Make to Order",003,1,N/A,0,,11,f982e473-fe25-55a9-880b-b90a67224ee2,N/A,Netform,N/A
0,0,0,SP2229220,"Rope, Cooling Tower, 1M grid","Make to Order",000,10,N/A,0,32,11,e05523eb-beec-5a7a-8eae-781d649ec806,N/A,Netform,N/A
0,0,0,SP2261504,"Cable Box","Make to Order",000,1,N/A,0,,1,35483729-0557-5c24-8071-26bcf5440155,N/A,Netform,N/A
0,0,0,SP2262204,"Cooling Tower","Make to Order",000,1,N/A,0,,1,dd07ede4-e1e8-51e4-8a94-ae9b174758b7,N/A,Netform,N/A
0,0,0,SPID16,"Spider Web Rope Net 16ft Diame","Make to Order",003,8,N/A,0,,8,8433a1eb-f75c-5770-8428-457f305dc614,N/A,Rope,N/A
0,0,0,SPID20RP,"20ft Spider Web Replacement Be","Make to Order",000,1,N/A,0,,1,f6dbbec1-3f2c-5ea1-9474-d4bef4c34f97,N/A,Netting,N/A
0,0,0,SPID6-4POST,"Steel Post for Art 5000-6-4","Buy to Stock",003,1,N/A,0,,1,41b57cdc-b761-58c5-a657-ba0ea91323aa,N/A,Netform,N/A
0,0,0,ST114SS,"1-1/4in Fence Staples 304 SS","Buy to Stock",000,7,N/A,8,,7,716a476e-992a-5855-9fd8-188111c95b22,N/A,Hardware,N/A
0,0,0,STM1067SS,"Class 10.9 High Strength Steel","Buy to Stock",000,422,N/A,450,1,422,88231918-dac6-5d3a-89e2-c0ea8b2ae0f3,N/A,Netform,N/A
0,0,0,SWA014,"1/4in Alum Sleeve","Buy to Stock",000,174,N/A,46,,334,9d079710-d0a9-5b76-b071-2cfe0b7407ca,N/A,Hardware,N/A
0,0,0,SWA014,"1/4in Alum Sleeve","Buy to Stock",430,160,N/A,0,6,334,f3cf960a-4a83-5cc0-9b6d-0686fef3ca93,N/A,Hardware,N/A
0,0,0,SWA316,"3/16in Alum Sleeve","Buy to Stock",000,194,N/A,178,38,194,b4aa911b-992b-58a1-b9de-c5571cd567c4,N/A,Hardware,N/A
transfer,0,0,TAPCON,"1/4"" x 2-3/4"" Concrete Anchor","Buy to Stock",003,2500,N/A,0,,3247,f32b587b-15d5-5b63-884d-1254c526c0be,"TAPCON transfer 0 to 003",Hardware,N/A
transfer,1900,"1900.0 EA",TAPCON,"1/4"" x 2-3/4"" Concrete Anchor","Buy to Stock",181,,N/A,1900,,3247,9073fb53-6937-5fe2-bfaa-d426de1f021b,"TAPCON transfer 1900 to 181",Hardware,N/A
transfer,0,0,TAPCON,"1/4"" x 2-3/4"" Concrete Anchor","Buy to Stock",000,747,N/A,0,208,3247,9610d2ec-79db-5198-8a37-7ea545b36261,"TAPCON transfer 0 to 000",Hardware,N/A
transfer,52,"52.0 EA",TB126G,"1/2 x 6 Jaw & Eye Turnbuckle","Buy to Stock",430,25,N/A,77,,219,a68056d4-4c9e-5eb7-9a90-6b7e4c3c2bdd,"TB126G transfer 52 to 430",Hardware,N/A
transfer,0,0,TB126G,"1/2 x 6 Jaw & Eye Turnbuckle","Buy to Stock",181,194,N/A,100,12,219,4de6be86-74ce-58b2-bc19-31258bad0f9a,"TB126G transfer 0 to 181",Hardware,N/A
0,0,0,TB126JESS,"1/2 x 6 Jaw & Eye Closed Body","Buy to Stock",000,90,N/A,37,38,90,bf153346-8229-5227-81d9-aec939969453,N/A,Netform,N/A
transfer,0,0,TB386G,"3/8 x 6 Jaw & Eye Turnbuckle","Buy to Stock",003,1810,N/A,0,,3337,b39c3fff-d473-5236-8c3f-b0eea8c14550,"TB386G transfer 0 to 003",Hardware,N/A
transfer,1423,"1423.0 EA",TB386G,"3/8 x 6 Jaw & Eye Turnbuckle","Buy to Stock",000,160,N/A,1583,,3337,d3f4dd4e-d6c7-5140-8d86-34ff78466186,"TB386G transfer 1423 to 000",Hardware,N/A
transfer,0,0,TB386G,"3/8 x 6 Jaw & Eye Turnbuckle","Buy to Stock",430,1341,N/A,2000,1681,3337,6a425ba7-3e98-51cc-b019-11c058aaf51e,"TB386G transfer 0 to 430",Hardware,N/A
transfer,0,0,TB386G,"3/8 x 6 Jaw & Eye Turnbuckle","Buy to Stock",181,26,N/A,0,,3337,663cc9e2-26f4-5fb3-9743-8ab7c2276b48,"TB386G transfer 0 to 181",Hardware,N/A
transfer,1023,"1023.0 EA",TC-PSN,"Short Double Loop Tag Clip for","Buy to Stock",181,36,N/A,1250,72,1059,7268b11f-aacc-5c2a-be43-f7ed0ffb3921,"TC-PSN transfer 1023 to 181",Netting,N/A
transfer,0,0,TC-PSN,"Short Double Loop Tag Clip for","Buy to Stock",000,1023,N/A,0,,1059,13a2bbf6-2cbc-5c6b-978c-27fc4bb97abd,"TC-PSN transfer 0 to 000",Netting,N/A
transfer,0,0,TDROPN,"Tie-Down Ring, Zinc Plated Ste","Buy to Stock",003,580,N/A,0,,712,c1551367-3536-5a74-97d7-ecaf125c61fb,"TDROPN transfer 0 to 003",Hardware,N/A
transfer,0,0,TDROPN,"Tie-Down Ring, Zinc Plated Ste","Buy to Stock",000,132,N/A,0,104,712,12db52d0-3401-5448-a9c6-4e167ff0f810,"TDROPN transfer 0 to 000",Hardware,N/A
transfer,650,"650.0 EA",TDROPN,"Tie-Down Ring, Zinc Plated Ste","Buy to Stock",181,,N/A,650,,712,d43f5369-723e-56b8-904d-c2166fdb3996,"TDROPN transfer 650 to 181",Hardware,N/A
0,0,0,THHTBK,"5120.180.06 Thread Black","Buy to Stock",430,144,N/A,144,,2834.998,5f28e294-066a-5a57-9565-a91cf088965f,N/A,"Manufacturing Supplies",N/A
0,0,0,THHTBK,"5120.180.06 Thread Black","Buy to Stock",000,299.998,N/A,168,,2834.998,0b4b21ad-d3e1-561e-bc50-c6035578882f,N/A,"Manufacturing Supplies",N/A
0,0,0,THHTBK,"5120.180.06 Thread Black","Buy to Stock",181,192,N/A,144,,2834.998,681cd1cc-4948-594e-ad1d-8c2236933a1c,N/A,"Manufacturing Supplies",N/A
0,0,0,THHTBK,"5120.180.06 Thread Black","Buy to Stock",003,2199,N/A,3352,,2834.998,51a9c936-64f6-575b-9b40-6935f38dd969,N/A,"Manufacturing Supplies",N/A
transfer,0,0,THHTBL,"5120.180.04 Thread Blue","Buy to Stock",181,89,N/A,0,,145.56,7f8e02e9-5ddf-5495-b687-4e332abbf51d,"THHTBL transfer 0 to 181","Manufacturing Supplies",N/A
transfer,0,0,THHTBL,"5120.180.04 Thread Blue","Buy to Stock",000,30,N/A,24,,145.56,7bcaaabd-83f9-574a-bc91-6bcca2f3f707,"THHTBL transfer 0 to 000","Manufacturing Supplies",N/A
transfer,55.44,"25.2 KG",THHTBL,"5120.180.04 Thread Blue","Buy to Stock",003,26.56,N/A,82,,145.56,453f8fd5-2b9e-5c0a-8ac9-aecb8be52750,"THHTBL transfer 55 to 003","Manufacturing Supplies",N/A
transfer,0,0,THHTOR,"5120.180.05 Thread Orange","Buy to Stock",181,12,N/A,0,,132.004,e41a71bb-78a6-5f87-8246-fb1ed9866a7e,"THHTOR transfer 0 to 181","Manufacturing Supplies",N/A
transfer,60.004,"27.3 KG",THHTOR,"5120.180.05 Thread Orange","Buy to Stock",003,72,N/A,179,,132.004,7909d5a8-e595-5745-86c7-6794dfbee29c,"THHTOR transfer 60 to 003","Manufacturing Supplies",N/A
transfer,0,0,THHTOR,"5120.180.05 Thread Orange","Buy to Stock",000,48.004,N/A,24,,132.004,d026637c-c884-57b0-8210-179750fc4ee0,"THHTOR transfer 0 to 000","Manufacturing Supplies",N/A
0,0,0,THHTRD,"5120.180.07 Thread Red","Buy to Stock",000,33,N/A,0,,33,21cb287b-aff1-5c8b-8bfa-f35910284e2f,N/A,"Manufacturing Supplies",N/A
0,0,0,THHTSD,"5120.180.08 Thread Sand/Hemp","Buy to Stock",003,328.16,N/A,560,,460.16,31a16e52-db40-5d43-982e-d27db3e0ff1f,N/A,"Manufacturing Supplies",N/A
0,0,0,THHTSD,"5120.180.08 Thread Sand/Hemp","Buy to Stock",000,60,N/A,24,,460.16,25133129-5d01-589e-93a9-373740caaf57,N/A,"Manufacturing Supplies",N/A
0,0,0,THHTSD,"5120.180.08 Thread Sand/Hemp","Buy to Stock",181,72,N/A,0,,460.16,8f7d892a-bab0-52f6-9ca3-fbd810e71604,N/A,"Manufacturing Supplies",N/A
transfer,0,0,THHTWH,"5120.180.02 Thread White","Buy to Stock",000,36,N/A,24,,192,ba410995-cb8b-537e-98bf-39a6409f9e38,"THHTWH transfer 0 to 000","Manufacturing Supplies",N/A
transfer,68,"30.9 KG",THHTWH,"5120.180.02 Thread White","Buy to Stock",003,48,N/A,116,,192,a6968d6c-a905-541f-93bd-20462aa08a34,"THHTWH transfer 68 to 003","Manufacturing Supplies",N/A
transfer,0,0,THHTWH,"5120.180.02 Thread White","Buy to Stock",181,108,N/A,0,,192,392bb93b-2ffb-521c-b0d9-e85aac51af29,"THHTWH transfer 0 to 181","Manufacturing Supplies",N/A
0,0,0,THHTYL,"5120.180.05 Thread Yellow","Buy to Stock",181,72,N/A,0,,504,59853bc1-1e37-59f6-8398-59e357194586,N/A,"Manufacturing Supplies",N/A
0,0,0,THHTYL,"5120.180.05 Thread Yellow","Buy to Stock",000,48,N/A,46,,504,190d4096-cb5f-5760-bbae-033df62b1666,N/A,"Manufacturing Supplies",N/A
0,0,0,THHTYL,"5120.180.05 Thread Yellow","Buy to Stock",003,384,N/A,0,,504,5837db98-59ee-59e7-a6c8-e301859e4901,N/A,"Manufacturing Supplies",N/A
transfer,0,0,THPY138BK,"BDZ 138 Polyester Black 1111 B","Buy to Stock",181,61,N/A,20,0.13,418.19,c54c32be-c53d-50c8-8f84-4ac67e522b78,"THPY138BK transfer 0 to 181","Manufacturing Supplies",N/A
transfer,0,0,THPY138BK,"BDZ 138 Polyester Black 1111 B","Buy to Stock",003,322,N/A,501,,418.19,ea91d8d7-90e7-57aa-8f72-94ad827b5c5c,"THPY138BK transfer 0 to 003","Manufacturing Supplies",N/A
transfer,16.28,"16.3 LB",THPY138BK,"BDZ 138 Polyester Black 1111 B","Buy to Stock",000,13.72,N/A,30,,418.19,6681d5b9-1764-59ee-9b5c-b54522af7f56,"THPY138BK transfer 16 to 000","Manufacturing Supplies",N/A
transfer,0,0,THPY138BK,"BDZ 138 Polyester Black 1111 B","Buy to Stock",430,21.47,N/A,30,,418.19,bb71f7b6-54d9-51a0-bb20-a117dbaab661,"THPY138BK transfer 0 to 430","Manufacturing Supplies",N/A
transfer,15,"15.0 LB",THPY138WH,"BDZ 138 Polyester White 1111 B","Buy to Stock",000,9,N/A,24,,683,b20f0b15-3d7d-53a5-acae-35da9b623976,"THPY138WH transfer 15 to 000","Manufacturing Supplies",N/A
transfer,0,0,THPY138WH,"BDZ 138 Polyester White 1111 B","Buy to Stock",003,635,N/A,0,,683,80e067da-7111-5c33-a0f5-2a1f58d4075d,"THPY138WH transfer 0 to 003","Manufacturing Supplies",N/A
transfer,0,0,THPY138WH,"BDZ 138 Polyester White 1111 B","Buy to Stock",181,39,N/A,24,,683,0bc31b29-9965-5ee8-9755-b5f7c908dc25,"THPY138WH transfer 0 to 181","Manufacturing Supplies",N/A
0,0,0,THPY346BK,"Size 346 Polyester Black Bonde","Buy to Stock",003,60,N/A,0,,104,e1548bab-32bd-56d5-bf1c-543e7da246cc,N/A,"Manufacturing Supplies",N/A
0,0,0,THPY346BK,"Size 346 Polyester Black Bonde","Buy to Stock",000,44,N/A,35,,104,39d377b6-acf8-57f9-be56-2b8603297726,N/A,"Manufacturing Supplies",N/A
transfer,0,0,THPY346WH,"Size 346 Polyester White Bonde","Buy to Stock",000,50,N/A,0,,50,d6decabf-2835-5485-aae3-1db90b75c2c0,"THPY346WH transfer 0 to 000","Manufacturing Supplies",N/A
transfer,8,"8.0 LB",THPY346WH,"Size 346 Polyester White Bonde","Buy to Stock",181,,N/A,8,,50,9aa45194-03a1-5bbb-bde4-e6d812f6cad0,"THPY346WH transfer 8 to 181","Manufacturing Supplies",N/A
0,0,0,THPY69BK,"BDZ 69 Polyester Black 1111 Bo","Buy to Stock",181,79,N/A,10,,2196.67,46c19aea-12b7-58ff-b384-5e91db80d361,N/A,"Manufacturing Supplies",N/A
0,0,0,THPY69BK,"BDZ 69 Polyester Black 1111 Bo","Buy to Stock",003,1152.3,N/A,1964,,2196.67,cdcee5ce-3d16-59bf-b9d5-e9edbf296490,N/A,"Manufacturing Supplies",N/A
0,0,0,THPY69BK,"BDZ 69 Polyester Black 1111 Bo","Buy to Stock",430,902.37,N/A,160,38,2196.67,aaff8951-fc1b-5cc3-9267-0df7222b04bc,N/A,"Manufacturing Supplies",N/A
0,0,0,THPY69BK,"BDZ 69 Polyester Black 1111 Bo","Buy to Stock",000,63,N/A,80,,2196.67,a1bd33eb-fb89-55c8-ba1c-4f39d96ad421,N/A,"Manufacturing Supplies",N/A
0,0,0,THPY69BL,"BDZ 69 Polyester Yale Blue 600","Buy to Stock",000,1,N/A,0,,1,3f1968ee-a7e7-5947-95a0-e3656969a452,N/A,"Manufacturing Supplies",N/A
transfer,0,0,THPY69SD,"BDZ 69 Polyester Desert Tan #6","Buy to Stock",430,33,N/A,0,,50,1c0fbec7-2c9c-57b2-8efc-779c718dbc8b,"THPY69SD transfer 0 to 430","Manufacturing Supplies",N/A
transfer,0,0,THPY69SD,"BDZ 69 Polyester Desert Tan #6","Buy to Stock",181,3,N/A,0,,50,f2642d18-647d-55a7-9f70-be581ca0d5bd,"THPY69SD transfer 0 to 181","Manufacturing Supplies",N/A
transfer,0,0,THPY69SD,"BDZ 69 Polyester Desert Tan #6","Buy to Stock",003,9,N/A,0,,50,961ff486-8429-525d-a03e-8de0cd80e7b5,"THPY69SD transfer 0 to 003","Manufacturing Supplies",N/A
transfer,21,"21.0 LB",THPY69SD,"BDZ 69 Polyester Desert Tan #6","Buy to Stock",000,5,N/A,26,,50,193c44bf-ca3d-515a-a1f1-35554c02f9be,"THPY69SD transfer 21 to 000","Manufacturing Supplies",N/A
transfer,0,0,THPY69WH,"69 Polyester Dabond White","Buy to Stock",430,27.18,N/A,0,,64.18,d086205d-728a-5c99-b324-90ea85ee5069,"THPY69WH transfer 0 to 430","Manufacturing Supplies",N/A
transfer,23,"23.0 LB",THPY69WH,"69 Polyester Dabond White","Buy to Stock",000,9,N/A,32,,64.18,4e0bb17f-279a-5e53-b7f3-9c2f41a14109,"THPY69WH transfer 23 to 000","Manufacturing Supplies",N/A
transfer,0,0,THPY69WH,"69 Polyester Dabond White","Buy to Stock",181,28,N/A,0,,64.18,17bd95e0-216b-54ae-a0e1-2af5e287200d,"THPY69WH transfer 0 to 181","Manufacturing Supplies",N/A
transfer,0,0,THPY69YL,"BDZ 69 Polyester Dabond Yellow","Buy to Stock",430,24.61,N/A,20,,49.61,cade49bd-0fb8-5a2d-9a6a-35b3f31fa3a1,"THPY69YL transfer 0 to 430","Manufacturing Supplies",N/A
transfer,28,"28.0 LB",THPY69YL,"BDZ 69 Polyester Dabond Yellow","Buy to Stock",000,4,N/A,32,,49.61,405ac892-e229-53ab-b18a-009ffdec2ade,"THPY69YL transfer 28 to 000","Manufacturing Supplies",N/A
transfer,0,0,THPY69YL,"BDZ 69 Polyester Dabond Yellow","Buy to Stock",181,21,N/A,0,,49.61,faf2563a-33db-5549-b4fc-05447c049169,"THPY69YL transfer 0 to 181","Manufacturing Supplies",N/A
0,0,0,THR38SS,"18-8 SS Threaded Rod 3/8-16 Th","Buy to Stock",000,135,N/A,35,3,135,e37bd5f7-8064-5f0c-8c3d-337343f80a79,N/A,Netform,N/A
0,0,0,THR586SS,"5/8-11 x 6ft Threaded Rod SS","Buy to Stock",000,10.68,N/A,7,,10.68,700d32d9-cdf4-57ba-965a-f00f7e03f6b8,N/A,Netform,N/A
0,0,0,THRINS38,"Steel Threaded Insert Barbed F","Buy to Stock",000,221,N/A,75,2,221,8199bacd-f857-5f19-8bfb-7c0aff8a9635,N/A,Netform,N/A
transfer,0,0,TIE08,"Cable Tie 7.9in 120lb Black -","Buy to Stock",430,7980,N/A,14000,16350,52380,c5ce7b78-7afa-5e76-94f1-ecd1a8a7c759,"TIE08 transfer 0 to 430",Hardware,N/A
transfer,26131,"26131.0 EA",TIE08,"Cable Tie 7.9in 120lb Black -","Buy to Stock",181,7256,N/A,33387,60,52380,02ae4f1b-0820-5fed-86cf-dbe5d2aa711a,"TIE08 transfer 26131 to 181",Hardware,N/A
transfer,0,0,TIE08,"Cable Tie 7.9in 120lb Black -","Buy to Stock",000,37144,N/A,1200,308,52380,935e3f93-89e7-5943-97db-7fd743b20837,"TIE08 transfer 0 to 000",Hardware,N/A
transfer,0,0,TIE18,"Cable Tie 16.9in 120lb Black","Buy to Stock",003,61000,N/A,0,,80654,19b56110-ea60-5f98-9a62-6d54ff1cd8e9,"TIE18 transfer 0 to 003",Hardware,N/A
transfer,33136,"33136.0 EA",TIE18,"Cable Tie 16.9in 120lb Black","Buy to Stock",430,2466,N/A,35602,1482,80654,b993613a-2eec-5442-bb5d-18ef4249a05f,"TIE18 transfer 33136 to 430",Hardware,N/A
transfer,0,0,TIE18,"Cable Tie 16.9in 120lb Black","Buy to Stock",000,17188,N/A,0,,80654,dd4948fd-cd54-5b8a-8cb2-23b8900939aa,"TIE18 transfer 0 to 000",Hardware,N/A
transfer,0,0,TIE22,"Cable Tie 22.8in 250lb Black","Buy to Stock",430,10374,N/A,2562,1065,10777,e8120fc8-78f4-5f63-a46d-c048cc0d4ac4,"TIE22 transfer 0 to 430",Hardware,N/A
transfer,597,"597.0 EA",TIE22,"Cable Tie 22.8in 250lb Black","Buy to Stock",000,403,N/A,1000,,10777,c4f0fc61-7b68-501c-8933-4f13ce67f075,"TIE22 transfer 597 to 000",Hardware,N/A
0,0,0,TIE24,"Cable Tie 24in 175lb Black","Buy to Stock",430,37395,N/A,22775,2252,39591,5a6c47db-89d0-5021-ae16-68ad07190020,N/A,Hardware,N/A
0,0,0,TIE24,"Cable Tie 24in 175lb Black","Buy to Stock",000,1196,N/A,0,,39591,4cba8ff4-22ea-5c49-a709-23b0623e3d83,N/A,Hardware,N/A
0,0,0,TIE24,"Cable Tie 24in 175lb Black","Buy to Stock",003,1000,N/A,0,,39591,d1a7b7f3-9524-5855-bc91-fc1e26105786,N/A,Hardware,N/A
0,0,0,TM12NY,"1/2in Synthetic Round Rope Thi","Buy to Stock",003,900,N/A,0,,2374,f1cd4c39-8f46-52e6-8682-81a9c282b3fd,N/A,Netform,N/A
0,0,0,TM12NY,"1/2in Synthetic Round Rope Thi","Buy to Stock",000,1474,N/A,1651,1443,2374,d9cfec90-e1f2-5e49-879a-54508c940262,N/A,Netform,N/A
0,0,0,TM12NYH,"1/2in Synthetic Round Rope Thi","Buy to Stock",003,4000,N/A,3450,,8054,a7cc8859-78ea-5daf-8d72-0b772a6b9192,N/A,Netform,N/A
0,0,0,TM12NYH,"1/2in Synthetic Round Rope Thi","Buy to Stock",000,4054,N/A,2484,573,8054,eebcdf78-d0ba-521f-bce6-d132d7df2cc7,N/A,Netform,N/A
0,0,0,TM12SS,"1/2 Thimble SS","Buy to Stock",003,200,N/A,0,,445,0e7e9b01-69ef-5b4a-a9f9-aee6eaae1620,N/A,Hardware,N/A
0,0,0,TM12SS,"1/2 Thimble SS","Buy to Stock",000,245,N/A,281,34,445,e448fb71-d4fe-55cc-a1d8-398d9c665686,N/A,Hardware,N/A
0,0,0,TM14G,"1/4 Thimble Galv","Buy to Stock",430,7211,N/A,5000,4002,7795,bc36ab4f-e822-50ba-a949-a49dfb48f8fb,N/A,Hardware,N/A
0,0,0,TM14G,"1/4 Thimble Galv","Buy to Stock",000,584,N/A,5786,43,7795,4a807365-80ac-58fb-b643-a3d36473b8fd,N/A,Hardware,N/A
0,0,"0.0 EA",TM22PH,"Full Thimble, 22mm Inside Diam","Buy to Stock",000,35,N/A,51,2,35,f2ec5bd9-4742-5a4b-b3ad-f39645db9339,N/A,Netform,N/A
0,0,0,TM38G,"3/8 Galv Thimble","Buy to Stock",181,187,N/A,262,12,187,30669c81-35f8-5c55-a170-5331af860e27,N/A,Hardware,N/A
transfer,0,0,TMPSN,"Art No 2017G Black Plastic Thi","Buy to Stock",003,1000,N/A,0,,3251,84c341dd-b318-5faa-8897-9e856840828a,"TMPSN transfer 0 to 003",Hardware,N/A
transfer,1023,"1023.0 EA",TMPSN,"Art No 2017G Black Plastic Thi","Buy to Stock",181,1051,N/A,2074,36,3251,4006850e-60c5-5147-ab1b-50358a21872f,"TMPSN transfer 1023 to 181",Hardware,N/A
transfer,0,0,TMPSN,"Art No 2017G Black Plastic Thi","Buy to Stock",000,1200,N/A,0,,3251,981eda2b-99d5-5601-927e-8a73d7540ae3,"TMPSN transfer 0 to 000",Hardware,N/A
0,0,"0.0 EA",TS-815SD-12,"HTPP 2in Sq","Make to Order",000,,N/A,5,,0,b0fdf13b-ee8d-5408-bcb0-347d1d6062cd,N/A,Netting,N/A
